temperature,humidity,id,timestamp
33.0,45.0,171784,2025-10-20T21:22:15.382024Z
33.8,45.0,171828,2025-10-20T21:27:16.807393Z
33.4,45.0,171873,2025-10-20T21:32:18.853437Z
33.4,45.0,171918,2025-10-20T21:37:20.651543Z
33.1,45.0,171963,2025-10-20T21:42:23.246060Z
33.3,45.0,172008,2025-10-20T21:47:25.208104Z
33.0,45.0,172053,2025-10-20T21:52:27.013017Z
33.8,45.0,172098,2025-10-20T21:57:33.140918Z
33.8,45.0,172143,2025-10-20T22:02:34.987398Z
33.5,45.0,172188,2025-10-20T22:07:37.199252Z
33.5,45.0,172233,2025-10-20T22:12:39.132606Z
33.0,45.0,172278,2025-10-20T22:17:41.663984Z
33.2,45.0,172323,2025-10-20T22:22:43.534135Z
33.9,45.0,172368,2025-10-20T22:27:49.638090Z
33.4,45.0,172413,2025-10-20T22:32:51.472095Z
33.9,45.0,172458,2025-10-20T22:37:53.217789Z
33.8,45.0,172503,2025-10-20T22:42:54.945194Z
33.8,45.0,172548,2025-10-20T22:47:57.014263Z
33.4,45.0,172593,2025-10-20T22:52:58.765216Z
33.4,45.0,172638,2025-10-20T22:58:04.956019Z
33.4,45.0,172683,2025-10-20T23:03:06.953601Z
33.1,45.0,172728,2025-10-20T23:08:08.768039Z
33.0,45.0,172773,2025-10-20T23:13:10.548413Z
33.2,44.0,172818,2025-10-20T23:18:12.314774Z
33.0,44.0,172863,2025-10-20T23:23:14.030068Z
33.2,44.0,172908,2025-10-20T23:28:20.336354Z
33.8,44.0,172953,2025-10-20T23:33:22.090993Z
33.5,44.0,172998,2025-10-20T23:38:23.841780Z
33.1,44.0,173043,2025-10-20T23:43:25.664354Z
33.0,44.0,173088,2025-10-20T23:48:27.439600Z
33.3,44.0,173133,2025-10-20T23:53:29.259461Z
33.2,44.0,173178,2025-10-20T23:58:35.145110Z
33.5,44.0,173223,2025-10-21T00:03:37.584735Z
33.4,44.0,173268,2025-10-21T00:08:39.375260Z
33.1,44.0,173313,2025-10-21T00:13:41.189078Z
33.6,44.0,173358,2025-10-21T00:18:43.068890Z
33.3,44.0,173403,2025-10-21T00:23:44.859482Z
33.7,44.0,173448,2025-10-21T00:28:50.841784Z
33.9,44.0,173493,2025-10-21T00:33:53.038857Z
33.2,44.0,173538,2025-10-21T00:38:55.524525Z
33.4,44.0,173583,2025-10-21T00:43:57.752254Z
33.4,44.0,173628,2025-10-21T00:48:59.540471Z
33.9,44.0,173673,2025-10-21T00:54:01.260363Z
33.5,44.0,173718,2025-10-21T00:59:07.241269Z
33.3,44.0,173763,2025-10-21T01:04:09.215618Z
33.1,43.0,173808,2025-10-21T01:09:11.043355Z
33.7,43.0,173853,2025-10-21T01:14:12.904078Z
33.5,43.0,173898,2025-10-21T01:19:14.756574Z
33.7,43.0,173943,2025-10-21T01:24:16.533040Z
33.4,43.0,173988,2025-10-21T01:29:22.572365Z
33.7,43.0,174033,2025-10-21T01:34:24.435960Z
33.1,43.0,174078,2025-10-21T01:39:26.500859Z
33.0,43.0,174123,2025-10-21T01:44:28.273014Z
33.6,43.0,174168,2025-10-21T01:49:30.376124Z
33.7,43.0,174213,2025-10-21T01:54:32.168214Z
33.9,43.0,174258,2025-10-21T01:59:38.277433Z
33.7,43.0,174303,2025-10-21T02:04:40.489034Z
33.6,43.0,174348,2025-10-21T02:09:42.267906Z
33.1,43.0,174393,2025-10-21T02:14:44.162748Z
33.5,43.0,174438,2025-10-21T02:19:47.159047Z
33.9,43.0,174483,2025-10-21T02:24:48.972547Z
33.1,44.0,174528,2025-10-21T02:29:55.061352Z
33.3,44.0,174573,2025-10-21T02:34:56.875641Z
33.7,44.0,174618,2025-10-21T02:39:58.652602Z
33.7,43.0,174663,2025-10-21T02:45:00.422926Z
33.4,44.0,174708,2025-10-21T02:50:02.230995Z
33.7,44.0,174753,2025-10-21T02:55:04.057651Z
33.5,44.0,174798,2025-10-21T03:00:10.365528Z
33.0,44.0,174843,2025-10-21T03:05:12.420215Z
33.9,44.0,174888,2025-10-21T03:10:14.257480Z
33.9,44.0,174933,2025-10-21T03:15:16.503943Z
33.3,44.0,174978,2025-10-21T03:20:18.882917Z
33.1,44.0,175023,2025-10-21T03:25:20.587236Z
33.1,44.0,175068,2025-10-21T03:30:26.864374Z
33.5,44.0,175113,2025-10-21T03:35:28.420532Z
33.1,44.0,175158,2025-10-21T03:40:30.115709Z
33.5,44.0,175203,2025-10-21T03:45:32.144784Z
33.3,44.0,175248,2025-10-21T03:50:33.945800Z
33.7,44.0,175293,2025-10-21T03:55:35.686400Z
33.4,44.0,175338,2025-10-21T04:00:41.690536Z
33.4,44.0,175383,2025-10-21T04:05:43.584558Z
33.3,44.0,175428,2025-10-21T04:10:45.299022Z
33.1,44.0,175473,2025-10-21T04:15:47.061596Z
33.0,44.0,175518,2025-10-21T04:20:48.893619Z
33.5,44.0,175563,2025-10-21T04:25:50.702963Z
33.4,44.0,175608,2025-10-21T04:30:56.621574Z
33.0,44.0,175653,2025-10-21T04:35:58.401994Z
33.4,44.0,175698,2025-10-21T04:41:00.211683Z
33.6,44.0,175743,2025-10-21T04:46:01.981948Z
33.5,44.0,175788,2025-10-21T04:51:04.098765Z
33.4,44.0,175833,2025-10-21T04:56:06.217861Z
33.3,44.0,175878,2025-10-21T05:01:12.395181Z
33.3,44.0,175923,2025-10-21T05:06:14.201786Z
33.1,44.0,175968,2025-10-21T05:11:16.105247Z
33.0,44.0,176013,2025-10-21T05:16:17.947492Z
33.8,44.0,176058,2025-10-21T05:21:19.693162Z
33.3,44.0,176103,2025-10-21T05:26:21.452708Z
33.2,44.0,176148,2025-10-21T05:31:27.675220Z
33.3,44.0,176193,2025-10-21T05:36:29.509928Z
33.4,44.0,176238,2025-10-21T05:41:31.833379Z
33.5,44.0,176283,2025-10-21T05:46:33.623501Z
33.4,44.0,176328,2025-10-21T05:51:35.416660Z
33.7,44.0,176373,2025-10-21T05:56:37.226585Z
33.8,44.0,176418,2025-10-21T06:01:43.148020Z
33.3,44.0,176463,2025-10-21T06:06:44.928462Z
33.2,44.0,176508,2025-10-21T06:11:46.700351Z
33.2,44.0,176553,2025-10-21T06:16:48.475694Z
33.2,44.0,176598,2025-10-21T06:21:50.268722Z
33.7,44.0,176643,2025-10-21T06:26:52.177509Z
33.6,44.0,176688,2025-10-21T06:31:58.226256Z
33.1,44.0,176733,2025-10-21T06:37:00.033819Z
33.6,44.0,176778,2025-10-21T06:42:01.872788Z
33.2,44.0,176823,2025-10-21T06:47:03.861658Z
33.1,44.0,176868,2025-10-21T06:52:05.641347Z
33.4,44.0,176913,2025-10-21T06:57:07.378847Z
33.1,45.0,176958,2025-10-21T07:02:13.543333Z
33.2,45.0,177003,2025-10-21T07:07:15.311730Z
33.1,45.0,177048,2025-10-21T07:12:17.127767Z
33.9,45.0,177093,2025-10-21T07:17:18.923830Z
33.2,45.0,177138,2025-10-21T07:22:20.989979Z
33.6,45.0,177183,2025-10-21T07:27:22.745471Z
33.3,44.0,177228,2025-10-21T07:32:28.720109Z
33.4,45.0,177273,2025-10-21T07:37:30.511639Z
33.2,45.0,177318,2025-10-21T07:42:32.357544Z
33.2,45.0,177363,2025-10-21T07:47:34.291832Z
33.2,45.0,177408,2025-10-21T07:52:36.283043Z
33.1,45.0,177453,2025-10-21T07:57:38.075973Z
33.6,45.0,177498,2025-10-21T08:02:44.345664Z
33.7,45.0,177543,2025-10-21T08:07:46.343539Z
33.9,45.0,177588,2025-10-21T08:12:48.167964Z
33.7,45.0,177633,2025-10-21T08:17:49.964570Z
33.8,45.0,177678,2025-10-21T08:22:51.686567Z
33.9,45.0,177723,2025-10-21T08:27:53.708059Z
33.9,45.0,177768,2025-10-21T08:32:59.648588Z
33.0,45.0,177813,2025-10-21T08:38:01.454653Z
33.9,45.0,177858,2025-10-21T08:43:03.367698Z
33.8,45.0,177903,2025-10-21T08:48:05.209561Z
33.0,45.0,177948,2025-10-21T08:53:07.037763Z
33.0,45.0,177993,2025-10-21T08:58:08.893255Z
33.4,45.0,178038,2025-10-21T09:03:15.066552Z
33.8,45.0,178083,2025-10-21T09:08:16.827377Z
33.6,45.0,178128,2025-10-21T09:13:18.635929Z
33.6,45.0,178173,2025-10-21T09:18:21.787228Z
33.5,45.0,178218,2025-10-21T09:23:23.572703Z
33.7,45.0,178263,2025-10-21T09:28:25.861447Z
33.3,44.0,178308,2025-10-21T09:33:32.120523Z
33.6,44.0,178353,2025-10-21T09:38:33.924866Z
33.9,44.0,178398,2025-10-21T09:43:35.636008Z
33.1,44.0,178443,2025-10-21T09:48:37.447740Z
33.2,44.0,178488,2025-10-21T09:53:39.372940Z
33.8,44.0,178533,2025-10-21T09:58:41.208003Z
33.0,44.0,178578,2025-10-21T10:03:47.136086Z
33.6,44.0,178623,2025-10-21T10:08:48.969604Z
33.4,44.0,178668,2025-10-21T10:13:50.751550Z
33.3,44.0,178713,2025-10-21T10:18:52.684383Z
33.9,44.0,178758,2025-10-21T10:23:54.790049Z
33.5,44.0,178803,2025-10-21T10:28:57.512521Z
33.0,44.0,178848,2025-10-21T10:34:03.877380Z
33.4,45.0,178893,2025-10-21T10:39:06.379917Z
33.9,45.0,178938,2025-10-21T10:44:08.246075Z
33.9,45.0,178983,2025-10-21T10:49:10.315045Z
33.1,45.0,179028,2025-10-21T10:54:12.472148Z
33.0,44.0,179073,2025-10-21T10:59:14.473720Z
33.3,43.0,179118,2025-10-21T11:04:20.981180Z
33.1,43.0,179163,2025-10-21T11:09:23.257123Z
33.1,43.0,179208,2025-10-21T11:14:25.402684Z
33.6,43.0,179253,2025-10-21T11:19:28.188744Z
33.8,43.0,179298,2025-10-21T11:24:30.364480Z
33.0,43.0,179343,2025-10-21T11:29:32.666077Z
33.1,43.0,179388,2025-10-21T11:34:39.105897Z
33.7,43.0,179433,2025-10-21T11:39:41.116185Z
33.9,43.0,179478,2025-10-21T11:44:43.864334Z
33.9,43.0,179523,2025-10-21T11:49:45.994759Z
33.0,43.0,179568,2025-10-21T11:54:48.491148Z
33.9,43.0,179613,2025-10-21T11:59:54.675682Z
33.2,43.0,179658,2025-10-21T12:04:57.216158Z
33.7,43.0,179703,2025-10-21T12:10:00.602019Z
33.6,43.0,179748,2025-10-21T12:15:04.066155Z
33.5,43.0,179793,2025-10-21T12:20:07.261186Z
33.9,43.0,179838,2025-10-21T12:25:10.309514Z
33.5,43.0,179882,2025-10-21T12:30:11.839771Z
33.8,43.0,179927,2025-10-21T12:35:15.827330Z
33.7,43.0,179972,2025-10-21T12:40:18.587447Z
33.3,42.0,180017,2025-10-21T12:45:21.108051Z
33.1,40.0,180062,2025-10-21T12:50:24.347479Z
32.9,38.0,180107,2025-10-21T12:55:27.037083Z
32.6,38.0,180151,2025-10-21T13:00:27.730939Z
31.5,38.0,180196,2025-10-21T13:05:31.138092Z
31.0,39.0,180241,2025-10-21T13:10:34.830492Z
31.2,43.0,180286,2025-10-21T13:15:37.827647Z
31.5,46.0,180331,2025-10-21T13:20:40.136867Z
31.7,47.0,180376,2025-10-21T13:25:42.300800Z
31.0,47.0,180420,2025-10-21T13:30:43.123055Z
32.8,46.0,180465,2025-10-21T13:35:46.044722Z
32.0,46.0,180510,2025-10-21T13:40:50.647472Z
32.8,45.0,180555,2025-10-21T13:45:54.543311Z
32.4,45.0,180600,2025-10-21T13:50:57.981879Z
32.9,45.0,180645,2025-10-21T13:56:01.949363Z
32.8,45.0,180689,2025-10-21T14:01:02.373259Z
32.4,45.0,180734,2025-10-21T14:06:05.480495Z
32.1,44.0,180778,2025-10-21T14:11:06.392740Z
32.7,44.0,180823,2025-10-21T14:16:08.714916Z
32.4,44.0,180868,2025-10-21T14:21:10.857944Z
32.3,44.0,180913,2025-10-21T14:26:13.003835Z
32.1,43.0,180957,2025-10-21T14:31:13.285941Z
33.3,42.0,181002,2025-10-21T14:36:16.534515Z
33.6,42.0,181047,2025-10-21T14:41:20.219654Z
33.8,42.0,181092,2025-10-21T14:46:22.343971Z
33.1,42.0,181137,2025-10-21T14:51:24.490907Z
33.2,42.0,181182,2025-10-21T14:56:28.099450Z
33.4,42.0,181226,2025-10-21T15:01:28.843217Z
33.6,41.0,181271,2025-10-21T15:06:32.011529Z
33.1,42.0,181316,2025-10-21T15:11:35.260412Z
33.0,42.0,181361,2025-10-21T15:16:38.498631Z
33.6,42.0,181406,2025-10-21T15:21:41.273995Z
33.7,42.0,181451,2025-10-21T15:26:43.857231Z
33.5,42.0,181495,2025-10-21T15:31:45.717910Z
33.0,42.0,181540,2025-10-21T15:36:48.423735Z
33.1,42.0,181585,2025-10-21T15:41:50.967535Z
33.3,40.0,181630,2025-10-21T15:46:53.290070Z
33.6,41.0,181675,2025-10-21T15:51:55.666887Z
33.0,43.0,181720,2025-10-21T15:56:58.241558Z
33.2,43.0,181764,2025-10-21T16:01:58.769982Z
33.4,44.0,181809,2025-10-21T16:07:01.168128Z
33.9,44.0,181854,2025-10-21T16:12:03.947308Z
33.3,44.0,181899,2025-10-21T16:17:06.189323Z
33.5,44.0,181944,2025-10-21T16:22:08.806556Z
33.6,44.0,181989,2025-10-21T16:27:12.496432Z
33.0,44.0,182034,2025-10-21T16:32:19.168222Z
33.8,44.0,182079,2025-10-21T16:37:22.098783Z
33.0,44.0,182124,2025-10-21T16:42:24.565865Z
33.2,44.0,182169,2025-10-21T16:47:26.569106Z
33.5,44.0,182214,2025-10-21T16:52:29.196751Z
33.3,44.0,182259,2025-10-21T16:57:31.506068Z
33.6,44.0,182304,2025-10-21T17:02:37.879863Z
33.4,44.0,182349,2025-10-21T17:07:41.020358Z
33.3,44.0,182394,2025-10-21T17:12:43.217653Z
33.2,44.0,182439,2025-10-21T17:17:45.644633Z
33.2,44.0,182484,2025-10-21T17:22:48.080883Z
33.1,43.0,182529,2025-10-21T17:27:51.057081Z
33.6,43.0,182574,2025-10-21T17:32:57.295932Z
33.7,42.0,182619,2025-10-21T17:37:59.405809Z
33.5,43.0,182664,2025-10-21T17:43:02.240549Z
33.0,43.0,182709,2025-10-21T17:48:05.116065Z
33.9,43.0,182754,2025-10-21T17:53:08.342558Z
33.9,43.0,182799,2025-10-21T17:58:12.636823Z
33.1,43.0,182843,2025-10-21T18:03:12.901229Z
33.3,43.0,182888,2025-10-21T18:08:15.356072Z
33.0,43.0,182933,2025-10-21T18:13:17.341915Z
33.4,43.0,182978,2025-10-21T18:18:19.480969Z
33.1,43.0,183023,2025-10-21T18:23:22.597091Z
33.5,43.0,183068,2025-10-21T18:28:26.890765Z
33.0,43.0,183112,2025-10-21T18:33:29.265751Z
33.3,43.0,183157,2025-10-21T18:38:32.339711Z
33.8,43.0,183202,2025-10-21T18:43:34.241672Z
33.6,43.0,183247,2025-10-21T18:48:36.372673Z
33.5,43.0,183292,2025-10-21T18:53:38.388966Z
33.4,43.0,183337,2025-10-21T18:58:40.732749Z
33.6,43.0,183382,2025-10-21T19:03:47.032819Z
33.3,43.0,183427,2025-10-21T19:08:49.145122Z
33.0,44.0,183472,2025-10-21T19:13:51.181112Z
33.3,44.0,183517,2025-10-21T19:18:53.709357Z
33.5,44.0,183562,2025-10-21T19:23:56.343650Z
33.2,44.0,183607,2025-10-21T19:28:59.932664Z
33.1,44.0,183651,2025-10-21T19:34:01.051492Z
33.9,44.0,183696,2025-10-21T19:39:05.385170Z
33.7,44.0,183741,2025-10-21T19:44:08.794080Z
34.2,43.0,183786,2025-10-21T19:49:13.077034Z
33.7,44.0,183831,2025-10-21T19:54:16.224868Z
34.2,44.0,183876,2025-10-21T19:59:19.061959Z
34.2,44.0,183920,2025-10-21T20:04:19.355346Z
34.6,44.0,183965,2025-10-21T20:09:21.372684Z
34.4,43.0,184010,2025-10-21T20:14:23.413571Z
34.8,43.0,184055,2025-10-21T20:19:25.329406Z
33.6,43.0,184100,2025-10-21T20:24:27.407690Z
33.3,43.0,184145,2025-10-21T20:29:29.520856Z
33.2,43.0,184190,2025-10-21T20:34:35.802050Z
33.3,43.0,184235,2025-10-21T20:39:37.768931Z
33.5,43.0,184280,2025-10-21T20:44:39.822122Z
33.9,43.0,184325,2025-10-21T20:49:41.746521Z
33.2,43.0,184370,2025-10-21T20:54:43.630468Z
33.3,43.0,184415,2025-10-21T20:59:45.758799Z
33.8,44.0,184460,2025-10-21T21:04:51.945555Z
33.7,45.0,184505,2025-10-21T21:09:53.853529Z
33.2,45.0,184550,2025-10-21T21:14:55.757870Z
33.5,45.0,184595,2025-10-21T21:19:57.685424Z
33.7,44.0,184640,2025-10-21T21:25:00.026401Z
33.1,44.0,184685,2025-10-21T21:30:01.867351Z
33.1,44.0,184730,2025-10-21T21:35:08.050784Z
33.6,45.0,184775,2025-10-21T21:40:10.151377Z
33.6,45.0,184820,2025-10-21T21:45:12.640514Z
33.8,45.0,184865,2025-10-21T21:50:14.538352Z
33.5,45.0,184910,2025-10-21T21:55:16.551498Z
33.0,45.0,184955,2025-10-21T22:00:18.574489Z
33.4,45.0,185000,2025-10-21T22:05:24.754559Z
33.6,45.0,185045,2025-10-21T22:10:26.663549Z
33.5,45.0,185090,2025-10-21T22:15:28.592504Z
33.8,45.0,185135,2025-10-21T22:20:30.465611Z
33.5,45.0,185180,2025-10-21T22:25:32.381312Z
33.6,45.0,185225,2025-10-21T22:30:34.300454Z
33.1,45.0,185270,2025-10-21T22:35:40.765796Z
33.6,45.0,185315,2025-10-21T22:40:43.454237Z
33.5,45.0,185360,2025-10-21T22:45:45.330990Z
33.9,45.0,185405,2025-10-21T22:50:47.885524Z
33.3,45.0,185450,2025-10-21T22:55:49.695145Z
33.7,45.0,185495,2025-10-21T23:00:51.847500Z
33.2,45.0,185540,2025-10-21T23:05:58.132853Z
33.1,45.0,185585,2025-10-21T23:10:59.923462Z
33.2,45.0,185630,2025-10-21T23:16:01.820817Z
33.3,45.0,185675,2025-10-21T23:21:04.211082Z
33.8,45.0,185720,2025-10-21T23:26:06.073506Z
33.6,45.0,185765,2025-10-21T23:31:08.885014Z
33.2,46.0,185810,2025-10-21T23:36:14.879623Z
33.3,46.0,185855,2025-10-21T23:41:16.941037Z
33.6,46.0,185900,2025-10-21T23:46:18.842856Z
33.1,45.0,185945,2025-10-21T23:51:20.695304Z
33.0,45.0,185990,2025-10-21T23:56:23.056669Z
33.3,46.0,186035,2025-10-22T00:01:25.736388Z
33.0,45.0,186080,2025-10-22T00:06:31.773235Z
33.0,45.0,186125,2025-10-22T00:11:33.849865Z
33.3,45.0,186170,2025-10-22T00:16:35.706777Z
33.5,45.0,186215,2025-10-22T00:21:38.056770Z
33.2,45.0,186260,2025-10-22T00:26:40.069368Z
33.9,44.0,186305,2025-10-22T00:31:42.695202Z
33.6,45.0,186350,2025-10-22T00:36:48.952661Z
33.9,45.0,186395,2025-10-22T00:41:50.914200Z
33.6,45.0,186440,2025-10-22T00:46:52.765937Z
33.5,45.0,186485,2025-10-22T00:51:54.665034Z
33.7,45.0,186530,2025-10-22T00:56:56.499073Z
33.7,45.0,186575,2025-10-22T01:01:58.473548Z
33.2,45.0,186620,2025-10-22T01:07:04.532498Z
33.7,45.0,186665,2025-10-22T01:12:06.436698Z
33.9,44.0,186710,2025-10-22T01:17:08.412787Z
33.4,44.0,186755,2025-10-22T01:22:10.264564Z
33.6,44.0,186800,2025-10-22T01:27:12.078538Z
33.0,44.0,186845,2025-10-22T01:32:14.693882Z
33.1,45.0,186890,2025-10-22T01:37:20.804824Z
33.5,45.0,186935,2025-10-22T01:42:22.623791Z
33.3,45.0,186980,2025-10-22T01:47:24.296851Z
33.3,44.0,187025,2025-10-22T01:52:25.978692Z
33.2,44.0,187070,2025-10-22T01:57:27.830963Z
33.8,44.0,187115,2025-10-22T02:02:34.032868Z
33.6,44.0,187160,2025-10-22T02:07:35.945159Z
33.5,45.0,187205,2025-10-22T02:12:38.020371Z
33.3,45.0,187250,2025-10-22T02:17:39.909697Z
33.2,44.0,187295,2025-10-22T02:22:42.083508Z
33.1,44.0,187340,2025-10-22T02:27:43.987942Z
33.2,44.0,187384,2025-10-22T02:32:44.001672Z
33.4,44.0,187429,2025-10-22T02:37:46.348270Z
33.3,44.0,187474,2025-10-22T02:42:48.183010Z
33.1,45.0,187519,2025-10-22T02:47:50.399165Z
33.4,45.0,187564,2025-10-22T02:52:52.186982Z
33.2,45.0,187609,2025-10-22T02:57:54.017801Z
33.7,45.0,187654,2025-10-22T03:03:00.075761Z
33.7,45.0,187699,2025-10-22T03:08:01.977323Z
33.8,45.0,187744,2025-10-22T03:13:03.867140Z
33.6,45.0,187789,2025-10-22T03:18:06.046672Z
33.4,45.0,187834,2025-10-22T03:23:07.892578Z
33.1,45.0,187879,2025-10-22T03:28:09.773400Z
33.1,45.0,187924,2025-10-22T03:33:16.348979Z
33.2,45.0,187969,2025-10-22T03:38:18.204189Z
33.0,45.0,188014,2025-10-22T03:43:20.461607Z
33.4,45.0,188059,2025-10-22T03:48:22.674134Z
33.7,45.0,188104,2025-10-22T03:53:24.478554Z
33.7,45.0,188149,2025-10-22T03:58:26.309131Z
33.7,45.0,188194,2025-10-22T04:03:32.487674Z
33.4,45.0,188239,2025-10-22T04:08:34.360835Z
33.7,45.0,188284,2025-10-22T04:13:36.665284Z
33.9,45.0,188329,2025-10-22T04:18:38.900114Z
33.5,45.0,188374,2025-10-22T04:23:40.651493Z
33.6,45.0,188419,2025-10-22T04:28:42.518960Z
33.7,45.0,188464,2025-10-22T04:33:48.674016Z
33.7,45.0,188509,2025-10-22T04:38:50.514672Z
33.2,45.0,188554,2025-10-22T04:43:53.064325Z
33.8,45.0,188599,2025-10-22T04:48:55.072204Z
33.9,45.0,188644,2025-10-22T04:53:57.034584Z
33.3,45.0,188689,2025-10-22T04:58:58.914736Z
33.8,45.0,188734,2025-10-22T05:04:04.695229Z
33.8,45.0,188779,2025-10-22T05:09:06.793029Z
33.3,45.0,188824,2025-10-22T05:14:08.574383Z
33.1,45.0,188869,2025-10-22T05:19:10.660129Z
33.6,45.0,188914,2025-10-22T05:24:12.455256Z
33.6,45.0,188959,2025-10-22T05:29:14.288559Z
33.9,44.0,189004,2025-10-22T05:34:20.555381Z
33.5,44.0,189049,2025-10-22T05:39:23.101187Z
33.4,44.0,189094,2025-10-22T05:44:24.850191Z
33.4,44.0,189139,2025-10-22T05:49:26.672626Z
33.2,44.0,189184,2025-10-22T05:54:28.522620Z
33.6,44.0,189229,2025-10-22T05:59:30.327854Z
33.5,44.0,189274,2025-10-22T06:04:36.177590Z
33.9,44.0,189319,2025-10-22T06:09:38.059437Z
33.7,44.0,189364,2025-10-22T06:14:39.926750Z
33.1,44.0,189409,2025-10-22T06:19:41.882736Z
33.8,44.0,189454,2025-10-22T06:24:43.871823Z
33.1,44.0,189499,2025-10-22T06:29:45.928348Z
33.5,44.0,189544,2025-10-22T06:34:52.098774Z
33.4,44.0,189589,2025-10-22T06:39:53.971744Z
33.5,44.0,189634,2025-10-22T06:44:55.809425Z
33.2,44.0,189679,2025-10-22T06:49:58.195910Z
33.1,44.0,189724,2025-10-22T06:55:00.038177Z
33.8,44.0,189769,2025-10-22T07:00:01.945446Z
33.6,44.0,189814,2025-10-22T07:05:07.993232Z
33.8,44.0,189859,2025-10-22T07:10:10.246207Z
33.2,44.0,189904,2025-10-22T07:15:12.068115Z
33.0,44.0,189949,2025-10-22T07:20:13.933410Z
33.1,44.0,189994,2025-10-22T07:25:16.312355Z
33.4,44.0,190039,2025-10-22T07:30:18.586039Z
33.7,44.0,190084,2025-10-22T07:35:24.913487Z
33.8,44.0,190129,2025-10-22T07:40:26.745101Z
33.4,44.0,190174,2025-10-22T07:45:28.604288Z
33.4,44.0,190219,2025-10-22T07:50:30.486777Z
33.0,44.0,190264,2025-10-22T07:55:32.294633Z
33.4,44.0,190309,2025-10-22T08:00:34.619377Z
33.3,44.0,190354,2025-10-22T08:05:40.560147Z
33.1,44.0,190399,2025-10-22T08:10:42.763388Z
33.9,44.0,190444,2025-10-22T08:15:44.633825Z
33.4,44.0,190489,2025-10-22T08:20:46.538112Z
33.3,44.0,190534,2025-10-22T08:25:48.439871Z
33.6,44.0,190579,2025-10-22T08:30:50.375999Z
33.6,44.0,190624,2025-10-22T08:35:57.008418Z
33.5,44.0,190669,2025-10-22T08:40:59.035704Z
33.2,44.0,190714,2025-10-22T08:46:01.112181Z
33.9,44.0,190759,2025-10-22T08:51:02.991906Z
33.5,44.0,190804,2025-10-22T08:56:04.858976Z
33.0,44.0,190849,2025-10-22T09:01:06.758515Z
33.2,44.0,190894,2025-10-22T09:06:13.322089Z
33.1,44.0,190939,2025-10-22T09:11:15.108164Z
33.3,44.0,190984,2025-10-22T09:16:17.233104Z
33.1,44.0,191029,2025-10-22T09:21:19.109864Z
33.0,44.0,191074,2025-10-22T09:26:21.853304Z
33.2,44.0,191119,2025-10-22T09:31:23.922115Z
33.8,44.0,191164,2025-10-22T09:36:30.067117Z
33.4,44.0,191209,2025-10-22T09:41:31.938014Z
33.6,44.0,191254,2025-10-22T09:46:34.780604Z
33.0,44.0,191299,2025-10-22T09:51:36.675097Z
33.1,44.0,191344,2025-10-22T09:56:38.571921Z
33.5,44.0,191389,2025-10-22T10:01:40.440216Z
33.1,44.0,191434,2025-10-22T10:06:46.484357Z
33.8,44.0,191479,2025-10-22T10:11:48.405999Z
33.5,44.0,191524,2025-10-22T10:16:50.263157Z
33.3,44.0,191569,2025-10-22T10:21:52.560336Z
33.3,44.0,191614,2025-10-22T10:26:54.517670Z
33.2,44.0,191659,2025-10-22T10:31:57.013624Z
33.1,44.0,191703,2025-10-22T10:36:57.545028Z
33.0,45.0,191748,2025-10-22T10:42:00.532450Z
33.2,45.0,191793,2025-10-22T10:47:03.141740Z
33.1,45.0,191838,2025-10-22T10:52:05.468540Z
33.0,45.0,191883,2025-10-22T10:57:07.738046Z
33.9,45.0,191928,2025-10-22T11:02:10.201359Z
33.8,45.0,191972,2025-10-22T11:07:10.516499Z
33.9,45.0,192017,2025-10-22T11:12:12.925280Z
33.3,45.0,192062,2025-10-22T11:17:15.483717Z
33.6,45.0,192107,2025-10-22T11:22:19.032569Z
33.9,45.0,192152,2025-10-22T11:27:24.287382Z
33.6,43.0,192197,2025-10-22T11:32:29.146356Z
33.7,41.0,192241,2025-10-22T11:37:31.365742Z
32.6,40.0,192286,2025-10-22T11:42:35.744964Z
32.4,39.0,192331,2025-10-22T11:47:39.717289Z
32.4,39.0,192376,2025-10-22T11:52:46.136658Z
31.4,39.0,192421,2025-10-22T11:57:48.754970Z
31.8,43.0,192466,2025-10-22T12:02:52.145107Z
32.4,45.0,192511,2025-10-22T12:07:58.614127Z
32.8,47.0,192556,2025-10-22T12:13:05.097995Z
32.5,48.0,192601,2025-10-22T12:18:09.983622Z
32.9,48.0,192646,2025-10-22T12:23:13.538755Z
32.2,47.0,192691,2025-10-22T12:28:17.398904Z
32.3,47.0,192736,2025-10-22T12:33:22.628436Z
32.9,47.0,192780,2025-10-22T12:38:24.088295Z
32.6,47.0,192825,2025-10-22T12:43:27.512095Z
32.5,46.0,192870,2025-10-22T12:48:31.046290Z
33.1,45.0,192915,2025-10-22T12:53:35.397883Z
33.9,45.0,192960,2025-10-22T12:58:39.382934Z
33.1,45.0,193005,2025-10-22T13:03:43.006039Z
33.3,45.0,193049,2025-10-22T13:08:44.725017Z
33.2,44.0,193094,2025-10-22T13:13:47.511140Z
33.6,44.0,193139,2025-10-22T13:18:50.087725Z
33.2,44.0,193184,2025-10-22T13:23:52.420568Z
33.9,44.0,193229,2025-10-22T13:28:55.453869Z
33.1,44.0,193274,2025-10-22T13:33:59.572151Z
33.1,44.0,193318,2025-10-22T13:38:59.891164Z
33.2,43.0,193363,2025-10-22T13:44:03.081974Z
33.6,43.0,193408,2025-10-22T13:49:07.277799Z
